"225","2","Raspberry_Pi_3","2017-07-02 21:15:06","23.02","21","0.01","2.35","0.39","4.34225","off"
"226","2","Raspberry_Pi_3","2017-07-02 21:20:06","24.02","21","0.01","2.35","0.39","4.34225","off"
"227","2","Raspberry_Pi_3","2017-07-02 21:25:07","25","20","0.02","2.35","0.39","4.34225","off"
"228","2","Raspberry_Pi_3","2017-07-02 21:30:06","25.02","20","0.03","2.34","0.39","4.33687","off"
"229","2","Raspberry_Pi_3","2017-07-02 21:35:06","25.02","20","0.01","2.35","0.39","4.34225","off"
"230","2","Raspberry_Pi_3","2017-07-02 21:40:07","25.02","20","2.34","0.39","0.39","2.45199","off"
"231","2","Raspberry_Pi_3","2017-07-02 21:45:06","25.02","20","2.34","0.39","0.39","2.45199","off"
"232","2","Raspberry_Pi_3","2017-07-02 21:50:06","26.02","20","0.03","2.33","0.39","4.33147","off"
"233","2","Raspberry_Pi_3","2017-07-02 21:55:05","26.02","20","0.03","2.31","0.39","4.32058","off"
"234","2","Raspberry_Pi_3","2017-07-02 22:00:06","26.02","20","2.32","0.39","0.39","2.45199","off"
"235","2","Raspberry_Pi_3","2017-07-02 22:05:06","26","20","0.01","2.3","0.39","4.31509","off"
"236","2","Raspberry_Pi_3","2017-07-02 22:10:06","26.02","20","0.01","2.3","0.39","4.31509","off"
"237","2","Raspberry_Pi_3","2017-07-02 22:15:06","26.02","20","0.02","2.28","0.39","4.30403","off"
"238","2","Raspberry_Pi_3","2017-07-02 22:20:06","27.02","19","0.02","2.27","0.39","4.29846","off"
"239","2","Raspberry_Pi_3","2017-07-02 22:25:05","27.02","19","0.01","2.27","0.39","4.29846","off"
"240","2","Raspberry_Pi_3","2017-07-02 22:30:06","27.02","19","0.01","2.26","0.38","4.29212","off"
"241","2","Raspberry_Pi_3","2017-07-02 22:35:06","27.02","19","0.01","2.25","0.38","4.28649","off"
"242","2","Raspberry_Pi_3","2017-07-02 22:45:06","27.02","19","0.01","2.22","0.38","4.26944","off"
"243","2","Raspberry_Pi_3","2017-07-02 22:50:05","27.02","19","2.22","0.38","0.38","2.43441","off"
"244","2","Raspberry_Pi_3","2017-07-02 22:55:06","27.02","19","0.03","2.2","0.38","4.25792","off"
"245","2","Raspberry_Pi_3","2017-07-02 23:00:06","27.02","19","0.38","0.38","0.38","2.43441","off"
